sourceId,referenceTime,visibility_in_air_mor(meters),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn69100:0,2016-01-13T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-13T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-13T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T11:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T12:00:00.000Z,46420,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-14T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T06:00:00.000Z,49143,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T07:00:00.000Z,45004,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T10:00:00.000Z,27076,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T11:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T12:00:00.000Z,40329,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T14:00:00.000Z,47731,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T17:00:00.000Z,36929,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T19:00:00.000Z,46198,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T22:00:00.000Z,49774,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-15T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T05:00:00.000Z,2941,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T06:00:00.000Z,861,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T08:00:00.000Z,32030,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T09:00:00.000Z,23103,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T10:00:00.000Z,29235,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T11:00:00.000Z,31421,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T12:00:00.000Z,45124,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T13:00:00.000Z,43372,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T14:00:00.000Z,41627,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T15:00:00.000Z,30455,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T16:00:00.000Z,45980,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T17:00:00.000Z,32164,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T18:00:00.000Z,46564,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T19:00:00.000Z,48020,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T22:00:00.000Z,47342,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-16T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T02:00:00.000Z,47807,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T03:00:00.000Z,46029,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T04:00:00.000Z,48259,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T06:00:00.000Z,27750,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T07:00:00.000Z,4961,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T08:00:00.000Z,21468,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T09:00:00.000Z,43405,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T10:00:00.000Z,27175,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T11:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T12:00:00.000Z,124,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T13:00:00.000Z,218,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T14:00:00.000Z,8666,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T15:00:00.000Z,970,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T16:00:00.000Z,186,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T17:00:00.000Z,2878,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T18:00:00.000Z,22041,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T19:00:00.000Z,11690,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T20:00:00.000Z,20510,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T21:00:00.000Z,1286,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T22:00:00.000Z,204,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-17T23:00:00.000Z,37286,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T00:00:00.000Z,9355,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T01:00:00.000Z,33372,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T02:00:00.000Z,24947,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T03:00:00.000Z,35049,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T04:00:00.000Z,35040,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T05:00:00.000Z,35259,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T06:00:00.000Z,12662,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T07:00:00.000Z,20378,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T08:00:00.000Z,2035,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T09:00:00.000Z,1335,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T10:00:00.000Z,19024,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T11:00:00.000Z,7750,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T12:00:00.000Z,10456,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T15:00:00.000Z,44262,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T16:00:00.000Z,41001,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T17:00:00.000Z,22165,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T18:00:00.000Z,12938,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T19:00:00.000Z,9443,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T20:00:00.000Z,13968,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T21:00:00.000Z,10448,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T22:00:00.000Z,36076,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-18T23:00:00.000Z,48195,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T00:00:00.000Z,39993,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T01:00:00.000Z,1600,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T03:00:00.000Z,851,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T04:00:00.000Z,5556,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T05:00:00.000Z,11243,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T06:00:00.000Z,1046,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T08:00:00.000Z,3496,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T09:00:00.000Z,23817,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T10:00:00.000Z,17279,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T11:00:00.000Z,1680,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T12:00:00.000Z,1209,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T13:00:00.000Z,2416,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T14:00:00.000Z,1974,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T15:00:00.000Z,12885,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T16:00:00.000Z,16734,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T17:00:00.000Z,5887,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T18:00:00.000Z,2024,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T19:00:00.000Z,247,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T20:00:00.000Z,772,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T21:00:00.000Z,3058,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T22:00:00.000Z,687,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-19T23:00:00.000Z,3208,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T01:00:00.000Z,5985,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T03:00:00.000Z,1839,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T05:00:00.000Z,10194,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T06:00:00.000Z,31709,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T07:00:00.000Z,556,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T08:00:00.000Z,2068,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T09:00:00.000Z,1612,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T10:00:00.000Z,5324,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T11:00:00.000Z,48159,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T12:00:00.000Z,13252,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T13:00:00.000Z,22778,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T14:00:00.000Z,6837,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T15:00:00.000Z,445,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T16:00:00.000Z,38908,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T17:00:00.000Z,1916,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T18:00:00.000Z,32156,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T19:00:00.000Z,2114,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T20:00:00.000Z,6043,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T21:00:00.000Z,3193,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T22:00:00.000Z,4387,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-20T23:00:00.000Z,14530,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T00:00:00.000Z,789,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T01:00:00.000Z,28233,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T02:00:00.000Z,4441,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T04:00:00.000Z,32889,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T05:00:00.000Z,3584,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T06:00:00.000Z,42018,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T07:00:00.000Z,45439,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T10:00:00.000Z,39002,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T11:00:00.000Z,34879,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T12:00:00.000Z,37445,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T13:00:00.000Z,37493,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T14:00:00.000Z,30740,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T15:00:00.000Z,38460,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T16:00:00.000Z,10794,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T17:00:00.000Z,25036,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T18:00:00.000Z,16826,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T19:00:00.000Z,41343,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T20:00:00.000Z,30870,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T21:00:00.000Z,29214,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T22:00:00.000Z,18301,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-21T23:00:00.000Z,39886,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T06:00:00.000Z,43141,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T11:00:00.000Z,48930,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T12:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-22T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T05:00:00.000Z,5555,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T06:00:00.000Z,1386,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T07:00:00.000Z,1971,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T08:00:00.000Z,2900,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T09:00:00.000Z,5320,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T10:00:00.000Z,12250,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T11:00:00.000Z,13090,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T12:00:00.000Z,15733,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T13:00:00.000Z,18544,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T14:00:00.000Z,10059,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T15:00:00.000Z,6297,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T16:00:00.000Z,9004,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T17:00:00.000Z,7751,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T18:00:00.000Z,13325,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T19:00:00.000Z,526,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T20:00:00.000Z,291,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T21:00:00.000Z,187,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T22:00:00.000Z,356,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-23T23:00:00.000Z,6938,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T00:00:00.000Z,14967,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T01:00:00.000Z,13796,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T02:00:00.000Z,15174,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T03:00:00.000Z,24978,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T04:00:00.000Z,12470,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T05:00:00.000Z,40530,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T06:00:00.000Z,30884,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T07:00:00.000Z,35856,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T08:00:00.000Z,43936,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T09:00:00.000Z,42944,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T10:00:00.000Z,38282,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T11:00:00.000Z,29172,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T12:00:00.000Z,11567,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T13:00:00.000Z,32487,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T14:00:00.000Z,21830,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T15:00:00.000Z,11074,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T16:00:00.000Z,8086,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T17:00:00.000Z,5898,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T18:00:00.000Z,15408,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T19:00:00.000Z,17970,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T20:00:00.000Z,11199,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T21:00:00.000Z,172,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T22:00:00.000Z,247,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-24T23:00:00.000Z,232,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T00:00:00.000Z,287,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T01:00:00.000Z,181,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T02:00:00.000Z,589,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T03:00:00.000Z,12474,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T04:00:00.000Z,45030,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T05:00:00.000Z,46062,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T06:00:00.000Z,15820,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T07:00:00.000Z,5187,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T08:00:00.000Z,4749,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T09:00:00.000Z,16881,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T10:00:00.000Z,22682,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T11:00:00.000Z,9654,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T12:00:00.000Z,5638,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T13:00:00.000Z,8155,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T14:00:00.000Z,6605,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T15:00:00.000Z,21717,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T16:00:00.000Z,18140,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T17:00:00.000Z,2902,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T18:00:00.000Z,1791,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T19:00:00.000Z,614,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T20:00:00.000Z,401,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T21:00:00.000Z,20883,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T22:00:00.000Z,7526,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-25T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T02:00:00.000Z,46253,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T03:00:00.000Z,5590,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T04:00:00.000Z,29092,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T05:00:00.000Z,46077,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T06:00:00.000Z,15187,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T08:00:00.000Z,42749,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T09:00:00.000Z,47567,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T10:00:00.000Z,33999,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T11:00:00.000Z,33899,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T12:00:00.000Z,49108,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T13:00:00.000Z,44216,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T15:00:00.000Z,48839,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2016-01-26T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
